TargetName	GenomeBuild	Run 3 Group 3 19_05_2023 | 001 | Full ROI	Run 3 Group 3 19_05_2023 | 002 | Full ROI	Run 3 Group 3 19_05_2023 | 003 | Full ROI	Run 3 Group 3 19_05_2023 | 004 | Full ROI	Run 3 Group 3 19_05_2023 | 005 | Full ROI	Run 3 Group 3 19_05_2023 | 006 | Full ROI	Run 3 Group 3 19_05_2023 | 007 | Full ROI	Run 3 Group 3 19_05_2023 | 008 | Full ROI	Run 3 Group 3 19_05_2023 | 009 | Full ROI	Run 3 Group 3 19_05_2023 | 010 | Full ROI	Run 3 Group 3 19_05_2023 | 011 | Full ROI	Run 3 Group 3 19_05_2023 | 012 | Full ROI	Run 3 Group 3 19_05_2023 | 013 | Full ROI	Run 3 Group 3 19_05_2023 | 014 | Full ROI	Run 3 Group 3 19_05_2023 | 015 | Full ROI	Run 3 Group 3 19_05_2023 | 016 | Full ROI	Run 3 Group 3 19_05_2023 | 017 | Full ROI	Run 3 Group 3 19_05_2023 | 018 | Full ROI	Run 3 Group 3 19_05_2023 | 019 | Full ROI	Run 3 Group 3 19_05_2023 | 020 | Full ROI	Run 3 Group 3 19_05_2023 | 021 | Full ROI	Run 3 Group 3 19_05_2023 | 022 | Full ROI	Run 3 Group 3 19_05_2023 | 023 | Full ROI	Run 3 Group 3 19_05_2023 | 024 | Full ROI	Run 3 Group 3 19_05_2023 | 025 | Full ROI	Run 3 Group 3 19_05_2023 | 026 | Full ROI	Run 3 Group 3 19_05_2023 | 027 | Full ROI	Run 3 Group 3 19_05_2023 | 028 | Full ROI	C088 and PDC68 | 001 | Full ROI	C088 and PDC68 | 002 | Full ROI	C088 and PDC68 | 003 | Full ROI	C088 and PDC68 | 004 | Full ROI	C088 and PDC68 | 005 | Full ROI	C088 and PDC68 | 006 | Full ROI	C088 and PDC68 | 007 | Full ROI	C088 and PDC68 | 008 | Full ROI	C088 and PDC68 | 009 | Full ROI	C088 and PDC68 | 010 | Full ROI	C088 and PDC68 | 011 | Full ROI	C088 and PDC68 | 012 | Full ROI	C088 and PDC68 | 013 | Full ROI	C088 and PDC68 | 014 | Full ROI	C088 and PDC68 | 015 | Full ROI	C088 and PDC68 | 016 | Full ROI	C088 and PDC68 | 017 | Full ROI	C088 and PDC68 | 018 | Full ROI	C088 and PDC68 | 019 | Full ROI	C088 and PDC68 | 020 | Full ROI	C088 and PDC68 | 021 | Full ROI	C088 and PDC68 | 022 | Full ROI	C088 and PDC68 | 023 | Full ROI	C088 and PDC68 | 024 | Full ROI	C088 and PDC68 | 025 | Full ROI	C088 and PDC68 | 026 | Full ROI	C088 and PDC68 | 027 | Full ROI	C088 and PDC68 | 028 | Full ROI	Slide 8 PDC05 and C041 group A | 001 | Full ROI	Slide 8 PDC05 and C041 group A | 002 | Full ROI	Slide 8 PDC05 and C041 group A | 003 | Full ROI	Slide 8 PDC05 and C041 group A | 004 | Full ROI	Slide 8 PDC05 and C041 group A | 005 | Full ROI	Slide 8 PDC05 and C041 group A | 006 | Full ROI	Slide 8 PDC05 and C041 group A | 007 | Full ROI	Slide 8 PDC05 and C041 group A | 008 | Full ROI	Slide 8 PDC05 and C041 group A | 009 | Full ROI	Slide 8 PDC05 and C041 group A | 010 | Full ROI	Slide 8 PDC05 and C041 group A | 011 | Full ROI	Slide 8 PDC05 and C041 group A | 012 | Full ROI	Slide 8 PDC05 and C041 group A | 013 | Full ROI	Slide 8 PDC05 and C041 group A | 014 | Full ROI	Slide 8 PDC05 and C041 group A | 015 | Full ROI	Slide 8 PDC05 and C041 group A | 016 | Full ROI	Slide 8 PDC05 and C041 group A | 017 | Full ROI	Slide 7 PDC84 and PDC59 group B | 001 | Full ROI	Slide 7 PDC84 and PDC59 group B | 002 | Full ROI	Slide 7 PDC84 and PDC59 group B | 003 | Full ROI	Slide 7 PDC84 and PDC59 group B | 004 | Full ROI	Slide 7 PDC84 and PDC59 group B | 005 | Full ROI	Slide 7 PDC84 and PDC59 group B | 006 | Full ROI	Slide 7 PDC84 and PDC59 group B | 007 | Full ROI	Slide 7 PDC84 and PDC59 group B | 008 | Full ROI	Slide 7 PDC84 and PDC59 group B | 009 | Full ROI	Slide 7 PDC84 and PDC59 group B | 010 | Full ROI	Slide 7 PDC84 and PDC59 group B | 011 | Full ROI	Slide 7 PDC84 and PDC59 group B | 012 | Full ROI	Slide 7 PDC84 and PDC59 group B | 013 | Full ROI	Slide 7 PDC84 and PDC59 group B | 014 | Full ROI	Slide 7 PDC84 and PDC59 group B | 015 | Full ROI	Slide 7 PDC84 and PDC59 group B | 016 | Full ROI	Slide 7 PDC84 and PDC59 group B | 017 | Full ROI	Slide 7 PDC84 and PDC59 group B | 018 | Full ROI	Slide 7 PDC84 and PDC59 group B | 019 | Full ROI	Slide 7 PDC84 and PDC59 group B | 020 | Full ROI	Slide 7 PDC84 and PDC59 group B | 021 | Full ROI	Slide 7 PDC84 and PDC59 group B | 022 | Full ROI
OPTN	GRCh38.p13	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	14	9	4	4	7	6	5	7	4	8	5	5	7	6	5	2	2	8	2	4	2	4	5	1	1	1	1	22	8	24	11	3	2	5	5	5	3	14	3	9	5	4	5	8	5	2	3	7	4	4	3	1	1	3	1
NUDCD1	GRCh38.p13	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	4	4	1	1	2	2	1	6	1	1	1	1	1	5	1	1	1	2	2	2	1	2	2	1	1	1	1	6	1	4	2	2	2	5	6	2	6	5	1	2	2	1	4	2	1	1	1	1	1	1	1	1	1	2	2
PILRA	GRCh38.p13	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	8	6	1	1	2	1	1	6	3	1	2	2	1	5	2	1	4	5	1	2	1	1	1	1	1	1	1	5	2	9	3	2	3	2	1	1	7	5	2	1	8	4	7	5	1	2	2	2	1	2	3	1	2	2	2
PKD2L1	GRCh38.p13	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	9	3	1	1	2	1	1	2	1	2	2	2	1	2	1	1	2	5	4	1	2	4	4	1	1	1	1	4	4	2	4	1	1	5	2	1	4	3	4	2	6	1	2	3	1	1	1	2	1	2	3	1	1	1	1
OGFR	GRCh38.p13	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	5	3	2	4	2	1	1	3	5	1	3	3	1	2	2	2	1	2	6	3	4	3	2	1	1	1	1	3	3	9	7	1	5	6	5	2	9	5	2	6	3	4	9	6	1	2	1	1	1	1	2	1	1	2	1
WDR5B	GRCh38.p13	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	3	1	1	1	1	1	6	1	1	1	1	3	1	1	1	1	4	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	3	1	3	1	3	4	1	2	1	2	1	1	1	1	1	1	1	1	1	1	1	1
AZU1	GRCh38.p13	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	4	6	1	2	2	1	2	4	1	1	3	1	1	2	1	1	3	4	1	1	1	1	3	1	1	1	1	2	1	1	2	1	1	1	3	2	1	4	1	2	3	2	3	2	1	1	1	1	1	1	2	1	1	2	1
IFT81	GRCh38.p13	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	4	1	1	2	1	1	3	1	1	2	5	1	3	1	1	2	1	1	1	3	1	1	1	1	1	1	3	1	2	2	2	1	2	1	1	4	1	1	2	2	2	6	4	1	1	1	1	2	1	1	1	1	1	1
SMCO3	GRCh38.p13	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	7	1	1	3	1	2	7	1	1	2	1	4	1	2	1	1	1	1	4	1	1	1	1	1	1	1	1	1	2	1	1	1	3	2	1	3	3	2	1	2	4	4	5	1	1	2	1	1	1	1	1	2	1	1
IFNL1	GRCh38.p13	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	5	3	4	2	4	2	1	2	2	2	5	2	4	3	1	2	4	3	1	1	4	2	1	1	1	1	1	1	1	2	2	1	1	3	5	2	3	2	1	2	2	1	3	2	1	1	2	1	3	1	1	1	3	3	4
LEPROTL1	GRCh38.p13	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	6	8	1	1	4	2	1	2	2	3	1	2	5	3	4	3	4	3	3	1	4	3	3	1	1	1	1	13	3	8	5	1	1	6	6	3	7	4	2	4	4	2	6	2	2	1	1	1	1	1	3	1	1	1	1
VPS25	GRCh38.p13	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	7	5	4	1	1	1	1	5	3	2	4	1	2	1	2	1	1	2	1	2	3	3	2	1	1	1	1	8	1	8	2	2	3	8	1	1	4	6	2	2	6	2	6	5	2	1	1	1	1	4	2	1	1	1	1
BARD1	GRCh38.p13	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	4	7	2	1	3	2	1	4	3	1	4	1	2	1	2	1	1	4	6	1	2	2	1	1	1	1	1	3	1	1	3	2	1	3	4	1	6	3	5	1	4	1	4	3	1	1	1	4	1	1	1	1	1	1	1
C16orf78	GRCh38.p13	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	8	4	1	1	1	1	2	3	4	1	3	1	1	1	4	1	3	5	2	2	4	2	4	1	1	1	1	6	1	4	4	2	1	6	6	6	6	3	5	9	10	5	8	4	3	4	3	6	5	6	6	3	2	1	4
HACD1	GRCh38.p13	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	3	1	1	7	1	1	1	1	1	2	1	1	1	1	1	1	4	1	1	1	2	1	1	1	1	1	4	1	3	1	1	1	1	1	1	4	4	2	1	1	1	1	3	1	1	1	1	1	1	1	1	1	1	1
SATB1	GRCh38.p13	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	7	13	3	4	3	2	2	2	8	1	2	4	4	3	1	5	5	4	5	2	6	7	4	1	1	1	1	20	11	26	8	1	3	9	2	4	3	11	5	6	3	1	7	13	4	2	1	3	1	2	2	1	2	4	2
CDH4	GRCh38.p13	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	6	3	1	1	1	1	1	5	1	3	4	1	1	3	2	1	1	3	2	1	1	3	3	1	1	1	1	2	1	1	5	2	1	7	1	3	2	2	1	3	3	1	1	3	2	1	2	3	1	3	2	1	2	1	1
YIPF2	GRCh38.p13	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	6	4	1	2	1	1	1	4	1	3	1	1	1	2	1	1	2	1	1	1	1	3	2	1	1	1	1	6	2	3	2	1	3	2	1	1	4	3	2	2	2	2	3	3	1	1	1	2	1	1	1	1	1	1	1
CPNE6	GRCh38.p13	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	11	2	1	4	5	2	3	5	3	5	6	4	1	5	2	2	4	2	5	1	3	4	2	1	1	1	1	7	1	4	6	2	4	4	5	1	8	5	4	3	1	3	2	5	1	2	1	2	1	1	1	1	1	1	1
NDRG2	GRCh38.p13	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	19	18	9	6	8	3	5	6	4	5	3	5	3	3	2	4	1	2	1	2	1	1	3	1	1	1	1	41	14	31	27	14	9	4	7	3	6	5	3	2	3	4	7	7	4	1	4	1	3	2	1	1	2	2	1
ZNF559	GRCh38.p13	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	8	3	1	1	1	1	1	4	1	2	1	2	1	2	1	1	1	1	4	1	1	2	3	1	1	1	1	1	1	2	4	1	1	2	5	1	3	3	4	4	3	1	3	4	1	1	1	2	1	1	3	1	1	2	1
ZP4	GRCh38.p13	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	4	3	1	1	1	1	1	4	3	1	1	1	2	1	1	1	1	2	1	3	1	1	1	1	1	1	1	5	1	1	1	1	1	1	1	1	4	2	3	4	4	1	2	2	2	1	2	2	2	1	1	1	1	2	1
CRISP1	GRCh38.p13	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	5	1	1	6	5	4	2	1	1	2	1	1	3	2	2	5	1	5	2	1	1	1	1	2	1	1	1	1	1	7	2	1	1	3	2	1	3	3	6	2	1	3	2	1	1	1	7	1	1	1	1
BORCS6	GRCh38.p13	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	4	1	1	3	1	1	3	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	1	1	4	1	3	2	4	1	1	2	1	1	5	2	1	1	1	1	1	1	1	1	1	1
C4orf36	GRCh38.p13	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	6	3	1	1	1	1	1	3	4	1	2	1	3	3	2	1	2	2	1	1	2	1	4	1	1	1	1	2	1	1	1	3	1	3	1	1	1	3	2	1	3	1	3	1	1	1	1	1	1	3	2	1	1	1	1
TMEM235	GRCh38.p13	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	3	1	2	1	1	1	1	1	1	1	1	1	1	4	2	1	1	1	1	1	1	3	4	2	3	4	2	3	2	2	1	1	2	3	1	1	1	1	1	3	4	1	1	1	1	1	1
FTO	GRCh38.p13	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	6	9	1	1	5	2	2	5	2	1	2	1	1	2	1	1	1	3	1	1	1	4	3	1	1	1	1	7	3	17	8	1	3	1	3	1	5	7	2	3	2	4	2	3	1	1	1	1	1	2	1	1	1	1	1
ENPP2	GRCh38.p13	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	19	4	2	1	2	1	1	4	3	3	2	1	2	2	1	1	1	6	1	1	1	1	3	1	1	1	1	5	2	12	16	10	1	3	3	5	1	1	1	1	4	1	5	2	1	1	1	1	3	1	4	1	1	1	4
LIM2	GRCh38.p13	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	4	1	3	1	2	4	3	2	3	1	1	1	1	1	2	1	2	2	2	1	3	1	1	1	1	2	1	1	3	1	4	4	1	1	2	2	1	2	2	4	1	1	2	1	1	1	1	1	1	1	1	1	1
WFDC2	GRCh38.p13	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	4	4	2	2	2	1	2	3	1	1	4	2	1	2	1	1	1	3	3	2	1	3	3	1	1	1	1	6	1	2	5	1	1	6	1	1	4	1	2	2	3	3	4	1	1	1	1	1	1	1	2	1	1	1	1
ASB12	GRCh38.p13	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	5	5	1	1	1	1	1	6	1	2	3	4	2	1	1	1	1	4	1	1	1	1	5	1	1	1	1	2	1	2	3	2	2	3	4	3	3	7	2	1	5	1	2	5	1	1	1	1	1	1	2	1	1	1	1
JPT2	GRCh38.p13	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	5	2	1	1	1	1	2	1	2	1	1	1	3	1	3	1	3	3	1	1	1	3	1	1	1	1	1	4	2	3	5	1	1	5	1	1	6	6	1	3	3	1	1	3	1	1	1	1	2	1	4	1	1	1	1
IRX1	GRCh38.p13	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	4	3	1	1	1	1	1	5	3	1	2	1	1	1	2	1	1	4	2	1	1	1	1	1	1	1	1	3	4	2	2	1	2	1	1	2	4	6	2	1	2	3	1	3	1	1	1	1	2	1	2	1	1	1	3
RNF6	GRCh38.p13	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	4	8	3	1	3	3	1	6	4	2	3	2	3	1	1	2	1	3	3	3	1	3	2	1	1	1	1	11	3	4	4	2	1	2	4	3	2	6	3	4	2	2	2	3	1	1	1	2	1	1	1	1	1	1	2
ABHD14B	GRCh38.p13	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	6	2	2	1	1	1	1	6	3	1	2	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	1	2	2	3	2	1	1	4	1	2	5	3	2	2	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1
IP6K1	GRCh38.p13	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	5	4	4	1	4	2	3	5	4	4	5	6	2	5	3	1	1	1	2	3	2	4	2	1	1	1	1	15	3	14	3	2	1	6	6	4	6	5	4	10	3	1	5	7	3	4	3	2	1	5	1	1	3	1	3
SLCO1B3	GRCh38.p13	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	3	3	1	2	1	1	6	2	1	1	2	1	1	1	1	1	5	1	1	1	4	5	1	1	1	1	2	1	4	2	2	1	1	4	1	4	5	1	3	4	2	3	2	1	1	1	1	1	1	3	1	1	1	1
TOMM40	GRCh38.p13	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	11	3	2	1	4	2	1	2	4	2	5	3	4	1	3	1	1	5	5	1	4	2	3	1	1	1	1	9	4	12	4	2	1	4	3	2	10	11	1	7	7	1	3	6	1	1	3	1	1	1	1	1	1	1	3
MUC5B	GRCh38.p13	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	6	1	1	1	1	1	2	7	3	3	2	1	2	1	1	1	9	1	4	4	2	5	1	1	1	1	4	5	2	7	4	1	4	4	3	5	6	2	2	9	2	4	8	2	2	1	1	2	5	5	2	1	5	5
OXA1L	GRCh38.p13	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	4	1	1	3	1	1	4	4	1	3	1	3	3	2	1	3	3	1	1	2	1	1	1	1	1	1	5	4	3	1	2	2	2	2	1	3	7	2	2	5	2	4	3	1	1	2	1	1	1	4	2	2	1	1
GAB4	GRCh38.p13	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	5	3	3	1	3	1	1	2	1	1	1	1	3	4	2	1	1	3	4	1	4	1	2	1	1	1	1	1	1	3	1	1	1	7	4	1	9	2	1	3	3	8	1	7	1	1	2	1	1	4	10	1	1	4	3
PANX3	GRCh38.p13	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	4	2	1	1	1	4	1	4	1	2	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1	1	3	1	1	1	1	1	4	1	2	5	3	4	3	2	1	5	1	1	1	1	1	1	3	1	1	1	1	1
SLC12A1	GRCh38.p13	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	3	1	1	4	1	4	3	1	3	3	1	2	1	1	2	2	1	1	2	1	1	1	1	1	1	5	1	1	3	1	1	3	4	2	6	6	1	1	3	3	3	5	1	1	1	1	1	1	3	1	1	1	1
PRDM16	GRCh38.p13	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	4	4	2	2	1	1	2	1	1	1	1	1	1	1	1	3	1	1	1	1	1	1	1	1	1	6	1	1	4	3	2	4	1	1	2	1	1	1	1	3	4	3	1	1	1	1	2	1	4	1	1	3	1
TRAPPC6A	GRCh38.p13	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	5	2	2	1	1	1	1	2	1	4	1	2	1	3	1	3	3	4	2	4	1	1	1	1	1	1	6	3	4	2	1	2	2	1	1	4	1	1	1	4	4	5	4	2	2	1	1	2	1	1	1	1	1	2
GPD1L	GRCh38.p13	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	6	3	1	1	2	1	4	7	1	2	1	3	1	3	1	1	2	1	2	3	3	1	1	1	1	1	1	2	1	5	3	1	2	3	5	1	4	1	2	4	3	3	6	1	1	1	1	2	1	3	1	1	1	1	1
DNAJB13	GRCh38.p13	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	4	8	2	2	4	2	1	4	1	1	6	2	5	3	2	1	1	2	2	1	1	1	3	1	1	1	1	6	2	1	3	1	1	7	1	1	3	5	1	6	7	2	4	2	1	1	1	1	1	2	5	1	2	1	1
OR2T35		1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	4	1	1	2	2	1	1	2	2	1	2	1	1	1	3	1	1	1	1	2	1	4	1	1	1	1	1	3	8	4	1	3	5	2	3	2	3	6	1	3	5	2	5	4	1	3	1	2	1	6	1	2	4	1	1
RASL10A	GRCh38.p13	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	4	2	2	3	3	1	8	1	1	2	1	1	2	2	1	2	3	2	1	2	3	4	1	1	1	1	3	1	3	5	3	3	2	2	2	3	1	3	1	5	2	4	1	1	1	1	1	2	2	1	1	1	1	1
TMEM43	GRCh38.p13	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	4	3	2	1	1	1	2	2	1	1	1	1	2	3	1	1	1	3	1	1	1	1	1	1	1	1	1	2	3	2	2	2	5	5	1	1	1	1	2	3	3	3	2	1	1	1	1	1	1	1	1	1	1	1
OR6C68	GRCh38.p13	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	3	2	1	7	2	1	2	1	1	5	1	1	1	1	1	1	3	1	1	2	1	1	1	1	1	1	2	2	1	1	1	1	2	1	1	3	4	1	1	3	2	4	6	1	1	1	2	1	2	3	2	1	1	1
SEMA4B	GRCh38.p13	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	11	4	1	4	1	1	3	3	1	4	2	1	5	1	1	2	7	3	5	2	2	2	1	1	1	1	6	2	5	5	1	1	8	2	2	8	2	1	6	4	6	5	6	1	3	3	1	2	2	6	2	4	2	2
PTK7	GRCh38.p13	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	3	2	1	4	2	1	1	1	3	6	1	2	2	1	1	2	3	2	1	1	3	2	1	1	1	1	2	1	3	3	2	2	3	1	2	4	4	1	3	4	1	3	1	1	1	1	1	1	2	2	1	1	1	1
CGNL1	GRCh38.p13	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	6	1	1	1	1	1	1	3	1	1	1	1	1	1	1	1	1	1	3	1	1	1	2	1	1	1	1	3	1	2	3	1	1	2	1	1	4	4	3	1	3	2	7	5	1	3	1	1	1	2	2	1	1	2	1
COPS4	GRCh38.p13	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	5	2	4	1	1	1	1	4	2	1	1	1	1	1	2	2	1	1	3	1	2	1	6	1	1	1	1	5	1	5	2	1	2	2	4	1	1	6	3	4	6	1	2	3	1	1	1	1	1	1	2	1	1	1	2
XRCC1	GRCh38.p13	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	3	3	1	7	1	2	3	1	3	2	1	2	2	1	1	5	3	4	1	2	5	3	1	1	1	1	3	4	5	6	1	3	4	3	1	7	3	3	1	5	2	2	2	2	1	1	2	1	2	1	1	2	2	1
